//X Y Z Classification
504066.41999817 463013.12000275 383.57000732 2
504068.22000122 463010.75 383.45001221 2
504059.36000061 463022.44999695 383.73999023 2
504055.49000168 463027.58000183 383.61999512 2
504069.26999664 463009.41999817 383.51998901 2
504056.75 463025.94999695 383.55999756 2
504057.70000076 463024.70999908 385.07998657 16
504067.55000305 463011.73999786 383.45999146 2
504058.27999878 463023.98000336 386.1499939 16
504070.08999634 463008.41000366 383.63000488 2
504055.33000183 463027.90000153 383.61999512 2
504065.97000122 463013.87999725 383.54000854 2
504055.04000092 463028.32000732 383.58999634 2
504069.81999969 463008.83000183 383.55999756 2
504061.02999878 463020.44999695 383.79000854 2
504061.38000107 463020.01000214 383.63000488 2
504054.99000168 463028.44999695 383.60998535 2
504065.51000214 463014.58999634 384.82998657 16
504070.55999756 463007.94999695 383.58999634 2
504060.88000107 463020.73999786 385.51000977 16
504063.54000092 463017.23999786 383.57998657 2
504063.84000015 463016.86000061 383.48001099 2
504058.81999969 463023.5 386.04000854 16
504061.84000015 463019.52999878 383.54000854 2
504056.43999863 463026.66000366 383.57000732 2
504060.49000168 463021.33999634 383.58999634 2
504061.02000046 463020.66999817 383.61999512 2
504059.56000137 463022.61000061 383.47000122 2
504064.70999908 463015.83000183 383.54000854 2
504057.09000015 463025.90000153 383.5 2
504069.01000214 463010.19000244 383.51998901 2
504059.13000107 463023.23999786 386.07000732 16
504069.30999756 463009.83000183 383.52999878 2
504058.75 463023.77999878 386.35998535 16
504056.54999924 463026.68000031 383.51998901 2
504070.58000183 463008.19999695 383.64001465 2
504064.47000122 463016.27999878 383.52999878 2
504071.09999847 463007.55000305 383.47000122 2
504055.91999817 463027.58999634 383.6000061 2
504066.68000031 463013.41000366 383.57998657 2
504063.52999878 463017.58000183 383.55999756 2
504068.16999817 463011.48000336 383.47000122 2
504059.36000061 463023.11000061 385.61999512 16
504064.65000153 463016.16000366 383.63000488 2
504062.91999817 463018.44999695 383.54998779 2
504056.59000015 463026.80000305 383.52999878 2
504054.84000015 463029.13000488 383.57000732 2
504064.01000214 463017.05000305 383.5 2
504056.38999939 463027.11000061 383.54000854 2
504062.63000107 463018.90000153 383.48999023 2
504059.79000092 463022.66000366 383.48001099 2
504061.58000183 463020.31999969 383.60998535 2
504069.18000031 463010.30999756 383.55999756 2
504068.11000061 463011.73999786 383.36999512 2
504058.68999863 463024.18000031 385.88000488 16
504056.83000183 463026.65000153 383.51998901 2
504063.43000031 463017.97000122 383.57000732 2
504061.43999863 463020.61000061 383.60998535 2
504067.31999969 463012.86000061 383.48999023 2
504055.27000046 463028.77000427 383.60998535 2
504058 463025.19000244 385.47000122 16
504059.63999939 463023.04000092 385.48001099 16
504065.26000214 463015.63999939 383.57000732 2
504060.43999863 463022.01999664 383.45999146 2
504070.80000305 463008.37999725 383.57000732 2
504070.69000244 463008.54000092 383.54998779 2
504063.63000107 463017.86000061 383.52999878 2
504054.68999863 463029.66999817 383.57000732 2
504060.09999847 463022.55999756 383.55999756 2
504064.08999634 463017.30000305 383.52999878 2
504069.59999847 463010.04000092 383.52999878 2
504056.34000015 463027.55000305 383.51000977 2
504070.91999817 463008.33000183 383.57998657 2
504068.45999908 463011.58999634 383.41000366 2
504068.75 463011.22000122 383.48999023 2
504063.97999954 463017.54000092 383.48001099 2
504068.93000031 463011.02999878 383.52999878 2
504056.70000076 463027.16999817 383.51998901 2
504062.13000107 463020.02999878 383.48999023 2
504066.76000214 463013.94000244 385.76998901 16
504068.66000366 463011.44999695 383.44000244 2
504069.19999695 463010.76000214 383.48999023 2
504066.87000275 463013.83999634 383.44000244 2
504071.44000244 463007.83000183 383.51998901 2
504066.94000244 463013.77999878 385.47000122 16
504062.5 463019.65000153 383.57998657 2
504066.41999817 463014.5 385.35998535 16
504063.20000076 463018.76000214 383.55999756 2
504068.61000061 463011.63999939 383.41000366 2
504069.38999939 463010.63999939 383.48999023 2
504057.06000137 463026.88999939 383.57000732 2
504071.09999847 463008.38999939 383.48999023 2
504068.43000031 463011.93000031 383.44000244 2
504060.13000107 463022.88999939 383.44000244 2
504062.36999893 463019.95999908 383.52999878 2
504068.93000031 463011.31999969 383.48999023 2
504071.44999695 463008.01999664 383.51998901 2
504060.02999878 463023.08999634 385.1000061 16
504056.06999969 463028.33999634 383.54000854 2
504068.91000366 463011.41999817 383.47000122 2
504071.69000244 463007.76000214 383.44000244 2
504063.02999878 463019.20999908 383.51000977 2
504062.18000031 463020.33999634 383.51000977 2
504063.56000137 463018.52999878 383.48999023 2
504059.31000137 463024.16000366 386.75 16
504071.69999695 463007.80999756 383.45999146 2
504055.77000046 463028.83999634 383.55999756 2
504068.95999908 463011.47000122 383.47000122 2
504065.51999664 463016.01999664 383.55999756 2
504061.47999954 463021.37000275 383.57998657 2
504055.68999863 463029.02000427 383.57000732 2
504056.81999969 463027.55000305 383.52999878 2
504067.56999969 463013.37999725 383.51998901 2
504059.45000076 463024.09999847 386.67999268 16
504067.18000031 463013.91999817 385.29998779 16
504062 463020.77999878 383.51000977 2
504072.04000092 463007.55000305 383.45001221 2
504065.79000092 463015.80000305 383.54998779 2
504055.02999878 463030 383.57998657 2
504058.04000092 463026.04000092 385.41000366 16
504070.12999725 463010.11000061 383.6000061 2
504060.86999893 463022.34999847 383.48001099 2
504071.76000214 463008 383.45999146 2
504066.73999786 463014.63999939 385.30999756 16
504055.56000137 463029.41000366 383.54000854 2
504070.48000336 463009.73999786 383.6000061 2
504070.69000244 463009.48000336 383.54000854 2
504067.38999939 463013.83000183 385.1000061 16
504065.69000244 463016.08999634 383.45999146 2
504064.87999725 463017.18000031 383.35998535 2
504055.68000031 463029.32000732 383.54998779 2
504068.02999878 463013.05000305 383.45001221 2
504069.23999786 463011.48000336 383.54000854 2
504070.73000336 463009.51999664 383.52999878 2
504062.49000168 463020.41000366 383.54998779 2
504068.41999817 463012.59999847 383.42999268 2
504067.25 463014.16000366 385.23001099 16
504068.69999695 463012.26999664 383.47000122 2
504070.19000244 463010.31999969 383.54998779 2
504066.55999756 463015.11000061 385.20999146 16
504056.66999817 463028.16999817 383.54998779 2
504063.29999924 463019.44000244 383.61999512 2
504056.86000061 463027.94999695 383.51998901 2
504068.11000061 463013.12999725 383.42001343 2
504067.66999817 463013.73000336 383.79000854 2
504062.59999847 463020.44000244 383.54998779 2
504066.19000244 463015.70999908 384.92001343 16
504057.75999832 463026.84999847 383.48001099 2
504064.58999634 463017.86000061 383.44000244 2
504070.52999878 463010.01999664 383.57000732 2
504063.90000153 463018.79000092 383.42999268 2
504066.94000244 463014.79000092 385.73999023 16
504060.65000153 463023.11000061 383.47000122 2
504059 463025.29000092 385.95001221 16
504062.90999985 463020.15000153 383.64001465 2
504071.91999817 463008.27999878 383.48001099 2
504056.04000092 463029.25 383.54000854 2
504060.25999832 463023.69999695 385.89001465 16
504067.66999817 463013.93000031 384.61999512 16
504068.27999878 463013.13999939 383.35998535 2
504066.90000153 463014.98000336 385.64001465 16
504064.56999969 463018.06999969 383.42001343 2
504066.76999664 463015.18000031 385.55999756 16
504057.02000046 463028.05999756 383.44000244 2
504063.97999954 463018.88999939 383.48001099 2
504064.94999695 463017.62999725 383.35998535 2
504063.22000122 463019.93000031 383.70001221 2
504063.61000061 463019.41000366 383.48001099 2
504055.77000046 463029.77999878 383.54000854 2
504061.88999939 463021.70999908 383.47000122 2
504060.11000061 463024.06999969 386.51000977 16
504066.69999695 463015.41000366 384.95999146 16
504057.54000092 463027.5 383.55999756 2
504069.68000031 463011.51000214 383.51000977 2
504068.77999878 463012.70999908 383.41000366 2
504061.11999893 463022.83000183 383.48001099 2
504058.66999817 463026.05999756 385.80999756 16
504071.30999756 463009.41000366 383.45999146 2
504065.06999969 463017.65000153 383.36999512 2
504057.88000107 463027.15000153 383.3999939 2
504058.41999817 463026.45999908 383.57000732 2
504061.09000015 463022.95999908 383.42999268 2
504055.38000107 463030.5 383.52999878 2
504062.97999954 463020.5 383.63000488 2
504071.11000061 463009.79000092 383.5 2
504061.88999939 463021.94999695 383.45999146 2
504055.68000031 463030.16000366 383.57000732 2
504059.18000031 463025.55000305 386.22000122 16
504059.40000153 463025.27999878 386.05999756 16
504060.04000092 463024.45999908 386.57998657 16
504058.16999817 463026.93000031 383.48001099 2
504068.59999847 463013.19999695 383.3999939 2
504055.40999985 463030.61000061 383.54000854 2
504054.83000183 463031.38999939 383.52999878 2
504071.80999756 463009.01000214 383.44000244 2
504058.63999939 463026.37999725 385.30999756 16
504068.12000275 463013.90000153 383.54000854 2
504058.63999939 463026.41999817 383.44000244 2
504068.61000061 463013.27999878 383.39001465 2
504065.80999756 463016.98999786 383.38000488 2
504072.06999969 463008.75 383.63000488 2
504064.48000336 463018.77999878 383.45999146 2
504060.61000061 463023.90000153 385.97000122 16
504059.84999847 463024.91999817 386.11999512 16
504071.38999939 463009.72000122 383.52999878 2
504070.11000061 463011.41000366 383.51000977 2
504058.20000076 463027.12999725 383.45999146 2
504068.51999664 463013.52999878 383.48001099 2
504069.72000122 463011.97000122 383.42001343 2
504060.56000137 463024.06999969 385.92999268 16
504059.40000153 463025.61000061 385.76000977 16
504063.58000183 463020.11000061 383.55999756 2
504061.86999893 463022.38999939 383.48001099 2
504072.73000336 463008.08000183 383.41000366 2
504065.37000275 463017.79000092 383.38000488 2
504055.99000168 463030.16999817 383.54000854 2
504056.88000107 463029.02000427 383.48999023 2
504057.75 463027.88999939 383.45001221 2
504072.47000122 463008.48999786 383.47000122 2
504060.08000183 463024.83999634 386.20001221 16
504069.51000214 463012.43000031 383.48999023 2
504064.87999725 463018.55000305 383.35998535 2
504062.54000092 463021.65000153 383.6000061 2
504060.45999908 463024.41000366 385.8999939 16
504063.40999985 463020.51999664 383.72000122 2
504064.33999634 463019.30999756 383.54998779 2
504059.58000183 463025.59999847 386.08999634 16
504056.22000122 463030.05999756 383.55999756 2
504069.72000122 463012.26000214 383.5 2
504056.93000031 463029.1499939 383.55999756 2
504072.69000244 463008.37999725 383.47000122 2
504055.02000046 463031.69000244 383.54998779 2
504059.93999863 463025.20999908 385.45001221 16
504067.58000183 463015.15000153 384.82998657 16
504061.02999878 463023.80999756 383.3999939 2
504060.77999878 463024.16000366 383.83999634 2
504060.15999985 463024.98999786 386.04000854 16
504069.18000031 463013.11000061 383.42001343 2
504061.84999847 463022.79000092 383.47000122 2
504063.54000092 463020.56999969 383.57998657 2
504070.20999908 463011.77999878 383.6000061 2
504070.34999847 463011.61000061 383.57000732 2
504059.70999908 463025.66999817 385.79000854 16
504059.52000046 463025.93000031 385.57998657 16
504055.99000168 463030.6000061 383.52999878 2
504062.75 463021.70999908 383.55999756 2
504061.59999847 463023.23999786 383.47000122 2
504072.12000275 463009.36000061 383.44000244 2
504069.65000153 463012.62999725 383.52999878 2
504073.41000366 463007.69999695 383.47000122 2
504072.02999878 463009.52999878 383.3999939 2
504065.56999969 463018.06999969 383.44000244 2
504062.68000031 463021.88999939 383.57998657 2
504071.91999817 463009.73000336 383.45999146 2
504061.29999924 463023.75 383.42001343 2
504065.01000214 463018.84999847 383.47000122 2
504067.37999725 463015.73999786 383.51000977 2
504057.15999985 463029.24000549 383.6499939 2
504060.29000092 463025.12999725 385.44000244 16
504058.59000015 463027.38999939 383.52999878 2
504065.69000244 463018.04000092 383.36999512 2
504070.51000214 463011.69999695 383.54998779 2
504059.81999969 463025.80999756 385.61999512 16
504060.93999863 463024.34999847 385.86999512 16
504056.81999969 463029.80000305 383.51998901 2
504073.88999939 463007.29000092 383.45999146 2
504068.87000275 463013.93000031 383.5 2
504065.66999817 463018.16999817 385.30999756 16
504069.90000153 463012.58999634 383.47000122 2
504070.94999695 463011.22000122 383.51000977 2
504066.30999756 463017.36000061 383.38000488 2
504070.02999878 463012.47000122 383.61999512 2
504056.59000015 463030.21000671 383.54000854 2
504055.18000031 463032.08000183 383.55999756 2
504064.66999817 463019.58999634 383.51000977 2
504060.77000046 463024.73000336 386.17999268 16
504069.62000275 463013.06999969 383.48999023 2
504073.12999725 463008.45999908 383.51998901 2
504068.18000031 463015.01000214 383.51000977 2
504064.73999786 463019.55999756 383.5 2
504064.55000305 463019.80999756 383.57000732 2
504073.97000122 463007.40000153 383.48001099 2
504060.02999878 463025.80999756 385.38000488 16
504067.11000061 463016.48999786 383.42001343 2
504071.77999878 463010.33999634 383.48999023 2
504058.09000015 463028.41000366 384.29998779 16
504060.90000153 463024.70999908 386.14001465 16
504066.94000244 463016.76000214 383.44000244 2
504057.33000183 463029.44999695 384.51998901 16
504074.25 463007.16000366 383.48001099 2
504061.47999954 463024.01999664 383.45001221 2
504055.36000061 463032.08999634 383.57000732 2
504068.73999786 463014.47000122 383.48999023 2
504057.77999878 463028.92999268 385.82998657 16
504058.58000183 463027.87999725 383.52999878 2
504063.70999908 463021.12999725 383.48999023 2
504071.12000275 463011.37999725 383.48999023 2
504058.40999985 463028.16000366 383.72000122 2
504071.73999786 463010.58999634 383.48001099 2
504066.94999695 463016.91999817 383.44000244 2
504069.05999756 463014.13999939 383.5 2
504058.22000122 463028.46000671 385.42001343 16
504068.61000061 463014.76999664 383.42999268 2
504057.29999924 463029.71000671 384.36999512 16
504072.69000244 463009.43000031 384.98001099 16
504073.25 463008.69999695 384.86999512 16
504071.97000122 463010.38999939 383.51000977 2
504065.59999847 463018.80999756 385.20999146 16
504057.88999939 463028.99000549 385.79998779 16
